question_id,row_id,complexity,question_type,legal_domain,Hit@1,MRR@10,nDCG@10,DocRecall@10,SourceRecall@10,TopScore,TopChunk,GoldChunk,Recall@1,Recall@3,Recall@5,Recall@10,System
TEST_0076,147,complex,deadline,migration_law,0,0.0,0.0,0,0,25.976339233314654,119,850,0.0,0.0,0.0,0.0,Naive RAG
TEST_0075,148,complex,deadline,migration_law,0,0.0,0.0,1,1,43.492505885060254,114,365,0.0,0.0,0.0,0.0,Naive RAG
TEST_0074,149,complex,deadline,migration_law,1,1.0,1.0,1,1,30.170247748869947,42,42,1.0,1.0,1.0,1.0,Naive RAG
TEST_0073,150,moderate,deadline,administrative_law,0,0.3333333333333333,0.5,1,1,36.52822696881107,895,896,0.0,1.0,1.0,1.0,Naive RAG
TEST_0088,151,complex,definition,tax_law,0,0.0,0.0,1,1,27.929848666791635,537,1046,0.0,0.0,0.0,0.0,Naive RAG
TEST_0083,152,complex,definition,tax_law,1,1.0,1.0,1,1,47.584660368656166,707,707,1.0,1.0,1.0,1.0,Naive RAG
TEST_0081,153,complex,deadline,tax_law,1,1.0,1.0,1,1,32.463861126149034,926,926,1.0,1.0,1.0,1.0,Naive RAG
TEST_0034,154,moderate,deadline,other,1,1.0,1.0,1,1,15.799368337337839,436,436,1.0,1.0,1.0,1.0,Naive RAG
TEST_0194,155,complex,deadline,civil_law,1,1.0,1.0,1,1,64.77658166566063,505,505,1.0,1.0,1.0,1.0,Naive RAG
TEST_0195,156,complex,deadline,civil_law,0,0.25,0.43067655807339306,1,1,22.534115884262523,636,724,0.0,0.0,1.0,1.0,Naive RAG
TEST_0197,157,moderate,definition,civil_law,1,1.0,1.0,1,1,45.12543248767977,315,315,1.0,1.0,1.0,1.0,Naive RAG
TEST_0200,158,moderate,deadline,tax_law,1,1.0,1.0,1,1,62.37630562816279,946,946,1.0,1.0,1.0,1.0,Naive RAG
TEST_0061,159,complex,deadline,labor_law,1,1.0,1.0,1,1,40.26444959864444,461,461,1.0,1.0,1.0,1.0,Naive RAG
TEST_0232,160,moderate,deadline,civil_law,0,0.3333333333333333,0.5,1,1,29.563449552682666,6,89,0.0,1.0,1.0,1.0,Naive RAG
TEST_0059,161,moderate,deadline,social_law,1,1.0,1.0,1,1,29.901115009141442,1045,1045,1.0,1.0,1.0,1.0,Naive RAG
TEST_0239,162,simple,deadline,civil_law,1,1.0,1.0,1,1,54.417920176737084,594,594,1.0,1.0,1.0,1.0,Naive RAG
TEST_0225,163,moderate,deadline,civil_law,0,0.5,0.6309297535714575,1,1,40.13798563801706,57,119,0.0,1.0,1.0,1.0,Naive RAG
TEST_0228,164,complex,deadline,civil_law,0,0.3333333333333333,0.5,1,1,42.735897878699824,907,885,0.0,1.0,1.0,1.0,Naive RAG
TEST_0229,165,complex,definition,civil_law,0,0.5,0.6309297535714575,1,1,55.23826295816939,510,669,0.0,1.0,1.0,1.0,Naive RAG
TEST_0231,166,moderate,definition,tax_law,1,1.0,1.0,1,1,40.03689289436296,1049,1049,1.0,1.0,1.0,1.0,Naive RAG
TEST_0233,167,moderate,deadline,labor_law,1,1.0,1.0,1,1,28.77947702834085,81,81,1.0,1.0,1.0,1.0,Naive RAG
TEST_0238,168,complex,definition,civil_law,0,0.25,0.43067655807339306,1,1,21.136543010656197,105,336,0.0,0.0,1.0,1.0,Naive RAG
TEST_0236,169,complex,deadline,tax_law,0,0.3333333333333333,0.5,1,1,31.180498712693755,860,862,0.0,1.0,1.0,1.0,Naive RAG
TEST_0045,170,simple,definition,civil_law,1,1.0,1.0,1,1,51.13865580120046,985,985,1.0,1.0,1.0,1.0,Naive RAG
TEST_0033,171,moderate,deadline,other,0,0.3333333333333333,0.5,1,1,15.059027619730248,23,464,0.0,1.0,1.0,1.0,Naive RAG
TEST_0047,172,simple,deadline,civil_law,0,0.0,0.0,1,0,36.12411657917714,111,543,0.0,0.0,0.0,0.0,Naive RAG
TEST_0001,173,simple,definition,migration_law,0,0.2,0.38685280723454163,1,1,24.490622410089067,296,39,0.0,0.0,1.0,1.0,Naive RAG
TEST_0038,174,simple,deadline,education_law,1,1.0,1.0,0,0,12.300636912487136,19,19,1.0,1.0,1.0,1.0,Naive RAG
TEST_0037,175,moderate,deadline,other,0,0.5,0.6309297535714575,1,1,20.781804599486396,913,836,0.0,1.0,1.0,1.0,Naive RAG
TEST_0036,176,moderate,deadline,other,1,1.0,1.0,1,1,32.77480482973811,85,85,1.0,1.0,1.0,1.0,Naive RAG
TEST_0035,177,moderate,deadline,other,0,0.0,0.0,0,0,20.83294262928971,0,473,0.0,0.0,0.0,0.0,Naive RAG
TEST_0050,178,simple,deadline,civil_law,0,0.2,0.38685280723454163,1,1,27.58544295020344,8,1007,0.0,0.0,1.0,1.0,Naive RAG
TEST_0054,179,moderate,deadline,health_law,0,0.0,0.0,1,1,20.63714897898597,115,125,0.0,0.0,0.0,0.0,Naive RAG
TEST_0053,180,simple,deadline,civil_law,0,0.0,0.0,1,1,19.18046379480354,73,59,0.0,0.0,0.0,0.0,Naive RAG
TEST_0046,181,simple,deadline,civil_law,0,0.0,0.0,0,0,23.558971710869585,32,13,0.0,0.0,0.0,0.0,Naive RAG
TEST_0210,0,complex,deadline,tax_law,0,0.5,0.6309297535714575,1,1,0.043484350261843864,0,788,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0056,1,moderate,definition,migration_law,1,1.0,1.0,1,1,0.03252247488101534,32,32,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0235,2,complex,deadline,civil_law,1,1.0,1.0,1,1,0.03252247488101534,413,413,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0227,3,complex,deadline,civil_law,0,0.5,0.6309297535714575,1,1,0.032266458495966696,195,273,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0237,4,complex,definition,civil_law,1,1.0,1.0,1,1,0.03076923076923077,538,538,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0057,5,moderate,definition,migration_law,0,0.5,0.6309297535714575,1,1,0.03225806451612903,285,332,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0142,6,moderate,deadline,family_law,1,1.0,1.0,1,1,0.03252247488101534,246,246,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0137,7,complex,deadline,family_law,1,1.0,1.0,1,1,0.03278688524590164,253,253,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0192,8,complex,definition,tax_law,0,0.1111111111111111,0.3010299956639812,1,1,0.029211087420042643,434,925,0.0,0.0,0.0,1.0,Static Hybrid Legal RAG
TEST_0130,9,complex,deadline,family_law,0,0.5,0.6309297535714575,1,1,0.03225806451612903,246,245,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0163,10,complex,deadline,civil_law,1,1.0,1.0,1,1,0.03278688524590164,1036,1036,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0176,11,moderate,definition,civil_law,0,0.5,0.6309297535714575,1,1,0.04529532967032967,2,477,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0185,12,complex,definition,civil_law,1,1.0,1.0,1,1,0.031099324975891997,334,334,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0186,13,complex,definition,civil_law,1,1.0,1.0,1,1,0.03278688524590164,335,335,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0082,14,complex,definition,tax_law,0,0.16666666666666666,0.3562071871080222,1,1,0.031746031746031744,486,644,0.0,0.0,0.0,1.0,Static Hybrid Legal RAG
TEST_0224,15,complex,deadline,civil_law,0,0.25,0.43067655807339306,1,1,0.032266458495966696,202,424,0.0,0.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0217,16,complex,deadline,civil_law,0,0.5,0.6309297535714575,1,1,0.10765609937608867,0,733,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0084,17,complex,deadline,tax_law,1,1.0,1.0,1,1,0.03278688524590164,981,981,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0199,18,complex,definition,tax_law,1,1.0,1.0,1,1,0.03225806451612903,933,933,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0240,19,simple,deadline,civil_law,0,0.5,0.6309297535714575,1,1,0.04392998306041784,171,1041,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0202,20,complex,definition,civil_law,1,1.0,1.0,1,1,0.03278688524590164,653,653,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0101,21,simple,deadline,administrative_law,0,0.0,0.0,1,1,0.03252247488101534,117,220,0.0,0.0,0.0,0.0,Static Hybrid Legal RAG
TEST_0118,22,moderate,deadline,civil_law,1,1.0,1.0,1,1,0.03278688524590164,360,360,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0158,23,complex,deadline,civil_law,1,1.0,1.0,1,1,0.032018442622950824,380,380,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0100,24,simple,definition,administrative_law,0,0.5,0.6309297535714575,1,1,0.03252247488101534,40,51,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0011,25,moderate,deadline,labor_law,0,0.25,0.43067655807339306,1,1,0.031754032258064516,393,238,0.0,0.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0010,26,moderate,deadline,labor_law,0,0.0,0.0,1,1,0.03252247488101534,57,72,0.0,0.0,0.0,0.0,Static Hybrid Legal RAG
TEST_0114,27,moderate,deadline,civil_law,0,0.2,0.38685280723454163,1,1,0.1509608976617365,0,486,0.0,0.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0128,28,simple,definition,tax_law,1,1.0,1.0,1,1,0.03278688524590164,1023,1023,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0113,29,moderate,deadline,civil_law,0,0.25,0.43067655807339306,1,1,0.0460397465437788,0,760,0.0,0.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0126,30,simple,deadline,tax_law,1,1.0,1.0,1,1,0.032018442622950824,786,786,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0125,31,simple,definition,tax_law,1,1.0,1.0,1,1,0.03278688524590164,481,481,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0121,32,simple,deadline,tax_law,1,1.0,1.0,1,1,0.03252247488101534,962,962,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0127,33,simple,deadline,tax_law,0,0.25,0.43067655807339306,1,1,0.03057889822595705,4,177,0.0,0.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0008,34,moderate,deadline,labor_law,1,1.0,1.0,1,1,0.032018442622950824,95,95,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0007,35,moderate,deadline,labor_law,1,1.0,1.0,1,1,0.046543778801843315,115,115,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0006,36,moderate,definition,labor_law,0,0.5,0.6309297535714575,1,1,0.04392998306041784,0,52,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0002,37,simple,deadline,migration_law,0,0.5,0.6309297535714575,1,1,0.04616113053613054,1,53,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0015,38,simple,deadline,family_law,1,1.0,1.0,1,1,0.04765107388058208,64,64,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0014,39,simple,definition,family_law,0,0.3333333333333333,0.5,1,1,0.04692742126540875,32,36,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0013,40,simple,deadline,family_law,0,0.16666666666666666,0.3562071871080222,1,1,0.0315136476426799,208,308,0.0,0.0,0.0,1.0,Static Hybrid Legal RAG
TEST_0012,41,moderate,deadline,labor_law,0,0.3333333333333333,0.5,1,1,0.03278688524590164,71,86,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0032,42,moderate,deadline,other,1,1.0,1.0,1,1,0.03278688524590164,849,849,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0009,43,moderate,deadline,labor_law,0,0.0,0.0,1,1,0.03177805800756621,81,80,0.0,0.0,0.0,0.0,Static Hybrid Legal RAG
TEST_0023,44,simple,deadline,other,0,0.25,0.43067655807339306,1,1,0.032266458495966696,107,78,0.0,0.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0022,45,simple,deadline,other,0,0.1,0.2890648263178879,1,1,0.032018442622950824,40,34,0.0,0.0,0.0,1.0,Static Hybrid Legal RAG
TEST_0021,46,simple,deadline,family_law,0,0.0,0.0,1,1,0.032018442622950824,123,74,0.0,0.0,0.0,0.0,Static Hybrid Legal RAG
TEST_0020,47,simple,deadline,family_law,0,0.25,0.43067655807339306,1,1,0.06226724664224664,64,55,0.0,0.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0018,48,simple,deadline,family_law,1,1.0,1.0,1,1,0.03278688524590164,44,44,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0017,49,simple,deadline,family_law,0,0.0,0.0,0,0,0.06078051603998308,3,463,0.0,0.0,0.0,0.0,Static Hybrid Legal RAG
TEST_0028,50,simple,deadline,other,0,0.0,0.0,0,0,0.03200204813108039,35,441,0.0,0.0,0.0,0.0,Static Hybrid Legal RAG
TEST_0031,51,moderate,deadline,other,0,0.5,0.6309297535714575,1,1,0.032266458495966696,13,75,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0030,52,moderate,deadline,other,0,0.3333333333333333,0.5,1,1,0.03252247488101534,51,507,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0029,53,moderate,definition,other,1,1.0,1.0,1,1,0.03278688524590164,373,373,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0026,54,simple,deadline,other,1,1.0,1.0,1,1,0.03278688524590164,103,103,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0027,55,simple,deadline,other,1,1.0,1.0,1,1,0.03252247488101534,94,94,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0025,56,simple,deadline,other,0,0.5,0.6309297535714575,1,1,0.03252247488101534,20,82,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0129,57,complex,deadline,family_law,0,0.14285714285714285,0.3333333333333333,1,1,0.03131881575727918,75,108,0.0,0.0,0.0,1.0,Static Hybrid Legal RAG
TEST_0143,58,moderate,deadline,family_law,1,1.0,1.0,1,1,0.03278688524590164,590,590,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0141,59,moderate,deadline,family_law,1,1.0,1.0,1,1,0.032018442622950824,298,298,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0140,60,moderate,deadline,family_law,0,0.0,0.0,0,0,0.10603892342092523,0,328,0.0,0.0,0.0,0.0,Static Hybrid Legal RAG
TEST_0139,61,moderate,deadline,family_law,0,0.3333333333333333,0.5,1,1,0.10802526776581002,0,63,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0152,62,complex,definition,civil_law,0,0.14285714285714285,0.3333333333333333,1,1,0.046494801754268796,264,963,0.0,0.0,0.0,1.0,Static Hybrid Legal RAG
TEST_0151,63,complex,deadline,civil_law,1,1.0,1.0,1,1,0.03125763125763126,386,386,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0149,64,complex,deadline,civil_law,0,0.5,0.6309297535714575,1,1,0.03278688524590164,70,560,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0148,65,complex,deadline,civil_law,0,0.5,0.6309297535714575,1,1,0.03278688524590164,987,986,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0146,66,moderate,deadline,family_law,0,0.0,0.0,0,0,0.058409723396172224,0,471,0.0,0.0,0.0,0.0,Static Hybrid Legal RAG
TEST_0145,67,moderate,deadline,family_law,1,1.0,1.0,1,1,0.03252247488101534,620,620,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0160,68,simple,deadline,civil_law,1,1.0,1.0,1,1,0.03278688524590164,353,353,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0157,69,complex,definition,social_law,1,1.0,1.0,1,1,0.03278688524590164,1044,1044,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0156,70,complex,deadline,civil_law,0,0.5,0.6309297535714575,1,1,0.03252247488101534,583,999,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0155,71,complex,deadline,civil_law,1,1.0,1.0,1,1,0.03278688524590164,994,994,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0154,72,complex,deadline,civil_law,1,1.0,1.0,1,1,0.03252247488101534,290,290,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0153,73,complex,deadline,civil_law,1,1.0,1.0,1,1,0.03200204813108039,93,93,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0104,74,moderate,definition,tax_law,0,0.3333333333333333,0.5,1,1,0.03252247488101534,19,710,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0103,75,moderate,deadline,tax_law,0,0.0,0.0,0,0,0.0467592121191551,7,24,0.0,0.0,0.0,0.0,Static Hybrid Legal RAG
TEST_0102,76,moderate,definition,tax_law,0,0.0,0.0,0,0,0.04692957315908136,4,766,0.0,0.0,0.0,0.0,Static Hybrid Legal RAG
TEST_0099,77,simple,deadline,administrative_law,0,0.0,0.0,1,0,0.030330882352941176,63,225,0.0,0.0,0.0,0.0,Static Hybrid Legal RAG
TEST_0098,78,simple,deadline,administrative_law,1,1.0,1.0,1,1,0.061936788166296365,57,57,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0112,79,moderate,deadline,civil_law,0,0.5,0.6309297535714575,1,1,0.03278688524590164,269,270,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0111,80,moderate,definition,civil_law,1,1.0,1.0,1,1,0.031544957774465976,126,126,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0110,81,moderate,definition,tax_law,0,0.5,0.6309297535714575,1,1,0.03252247488101534,275,357,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0109,82,moderate,deadline,tax_law,0,0.14285714285714285,0.3333333333333333,1,1,0.030679156908665108,1013,1002,0.0,0.0,0.0,1.0,Static Hybrid Legal RAG
TEST_0108,83,moderate,deadline,tax_law,1,1.0,1.0,1,1,0.03252247488101534,639,639,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0107,84,moderate,fact_lookup,tax_law,0,0.2,0.38685280723454163,1,1,0.030798389007344232,763,753,0.0,0.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0106,85,moderate,deadline,tax_law,0,0.5,0.6309297535714575,1,1,0.03252247488101534,524,683,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0105,86,moderate,deadline,tax_law,1,1.0,1.0,1,1,0.03252247488101534,768,768,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0119,87,moderate,deadline,civil_law,1,1.0,1.0,1,1,0.03036576949620428,537,537,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0116,88,moderate,deadline,civil_law,1,1.0,1.0,1,1,0.03125,109,109,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0115,89,moderate,deadline,civil_law,0,0.0,0.0,1,1,0.032266458495966696,672,671,0.0,0.0,0.0,0.0,Static Hybrid Legal RAG
TEST_0184,90,complex,deadline,tax_law,0,0.0,0.0,1,1,0.03252247488101534,707,954,0.0,0.0,0.0,0.0,Static Hybrid Legal RAG
TEST_0131,91,complex,deadline,family_law,1,1.0,1.0,1,1,0.03278688524590164,306,306,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0132,92,complex,deadline,family_law,1,1.0,1.0,1,1,0.03252247488101534,846,846,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0133,93,complex,deadline,family_law,1,1.0,1.0,1,1,0.03278688524590164,845,845,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0135,94,complex,deadline,family_law,1,1.0,1.0,1,1,0.03252247488101534,364,364,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0136,95,complex,definition,family_law,1,1.0,1.0,1,1,0.03252247488101534,478,478,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0188,96,moderate,deadline,other,1,1.0,1.0,1,1,0.03278688524590164,873,873,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0189,97,complex,deadline,tax_law,1,1.0,1.0,1,1,0.03278688524590164,857,857,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
