question_id,row_id,complexity,question_type,legal_domain,Hit@1,MRR@10,nDCG@10,DocRecall@10,SourceRecall@10,TopScore,TopChunk,GoldChunk,Recall@1,Recall@3,Recall@5,Recall@10,System
TEST_0190,98,complex,definition,civil_law,0,0.3333333333333333,0.5,1,1,0.032018442622950824,1010,1003,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0191,99,moderate,deadline,tax_law,1,1.0,1.0,1,1,0.03278688524590164,950,950,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0177,100,complex,deadline,tax_law,1,1.0,1.0,1,1,0.03252247488101534,713,713,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0178,101,complex,deadline,civil_law,0,0.5,0.6309297535714575,1,1,0.03252247488101534,194,255,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0180,102,complex,deadline,tax_law,0,0.5,0.6309297535714575,1,1,0.032266458495966696,36,799,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0181,103,complex,deadline,civil_law,1,1.0,1.0,1,1,0.03278688524590164,511,511,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0182,104,complex,deadline,civil_law,0,0.0,0.0,0,0,0.030776515151515152,32,104,0.0,0.0,0.0,0.0,Static Hybrid Legal RAG
TEST_0183,105,moderate,deadline,civil_law,0,0.25,0.43067655807339306,1,1,0.03131881575727918,75,79,0.0,0.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0162,106,complex,definition,tax_law,0,0.25,0.43067655807339306,1,1,0.03125763125763126,27,720,0.0,0.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0169,107,moderate,definition,civil_law,0,0.5,0.6309297535714575,1,1,0.03252247488101534,358,359,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0170,108,moderate,deadline,other,0,0.0,0.0,0,0,0.032018442622950824,112,621,0.0,0.0,0.0,0.0,Static Hybrid Legal RAG
TEST_0171,109,moderate,definition,tax_law,0,0.5,0.6309297535714575,1,1,0.03252247488101534,1049,1050,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0172,110,complex,deadline,civil_law,0,0.3333333333333333,0.5,1,1,0.01639344262295082,608,395,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0173,111,complex,definition,tax_law,1,1.0,1.0,1,1,0.03278688524590164,974,974,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0174,112,simple,definition,tax_law,1,1.0,1.0,1,1,0.03252247488101534,618,618,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0161,113,simple,fact_lookup,civil_law,1,1.0,1.0,1,1,0.03278688524590164,429,429,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0167,114,moderate,deadline,civil_law,0,0.5,0.6309297535714575,1,1,0.032266458495966696,586,583,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0164,115,moderate,deadline,family_law,0,0.25,0.43067655807339306,1,1,0.046679405392392875,4,321,0.0,0.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0165,116,simple,deadline,civil_law,0,0.25,0.43067655807339306,1,1,0.030834914611005692,5,432,0.0,0.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0166,117,complex,deadline,civil_law,0,0.16666666666666666,0.3562071871080222,1,1,0.03200204813108039,54,609,0.0,0.0,0.0,1.0,Static Hybrid Legal RAG
TEST_0094,118,simple,deadline,labor_law,1,1.0,1.0,1,1,0.03252247488101534,87,87,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0093,119,simple,deadline,labor_law,0,0.3333333333333333,0.5,1,1,0.031024531024531024,92,99,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0095,120,simple,deadline,labor_law,0,0.25,0.43067655807339306,1,1,0.032266458495966696,81,73,0.0,0.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0193,121,moderate,deadline,civil_law,1,1.0,1.0,1,1,0.03278688524590164,56,56,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0208,122,moderate,fact_lookup,civil_law,0,0.0,0.0,1,1,0.01639344262295082,896,900,0.0,0.0,0.0,0.0,Static Hybrid Legal RAG
TEST_0206,123,moderate,deadline,civil_law,0,0.0,0.0,1,1,0.01639344262295082,399,556,0.0,0.0,0.0,0.0,Static Hybrid Legal RAG
TEST_0205,124,complex,definition,tax_law,1,1.0,1.0,1,1,0.031544957774465976,1033,1033,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0204,125,complex,deadline,tax_law,1,1.0,1.0,1,1,0.03177805800756621,712,712,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0203,126,simple,deadline,civil_law,1,1.0,1.0,1,1,0.031754032258064516,337,337,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0201,127,moderate,deadline,tax_law,1,1.0,1.0,1,1,0.03149801587301587,252,252,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0216,128,moderate,deadline,tax_law,1,1.0,1.0,1,1,0.03278688524590164,774,774,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0214,129,complex,definition,tax_law,0,0.0,0.0,1,1,0.01639344262295082,478,830,0.0,0.0,0.0,0.0,Static Hybrid Legal RAG
TEST_0213,130,complex,deadline,civil_law,1,1.0,1.0,1,1,0.03252247488101534,584,584,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0212,131,complex,definition,civil_law,0,0.5,0.6309297535714575,1,1,0.03278688524590164,669,755,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0211,132,complex,deadline,civil_law,0,0.5,0.6309297535714575,1,1,0.03252247488101534,11,889,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0209,133,simple,definition,civil_law,1,1.0,1.0,1,1,0.03278688524590164,571,571,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0223,134,complex,deadline,civil_law,1,1.0,1.0,1,1,0.032018442622950824,287,287,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0222,135,complex,deadline,tax_law,0,0.16666666666666666,0.3562071871080222,1,1,0.03149801587301587,18,1001,0.0,0.0,0.0,1.0,Static Hybrid Legal RAG
TEST_0220,136,simple,definition,civil_law,0,0.0,0.0,1,1,0.032266458495966696,18,232,0.0,0.0,0.0,0.0,Static Hybrid Legal RAG
TEST_0219,137,complex,definition,civil_law,1,1.0,1.0,1,1,0.03278688524590164,829,829,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0218,138,complex,definition,tax_law,1,1.0,1.0,1,1,0.03252247488101534,882,882,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0072,139,complex,deadline,other,0,0.0,0.0,0,0,0.03055037313432836,0,625,0.0,0.0,0.0,0.0,Static Hybrid Legal RAG
TEST_0071,140,complex,definition,other,1,1.0,1.0,1,1,0.03278688524590164,460,460,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0070,141,complex,deadline,other,1,1.0,1.0,1,1,0.03278688524590164,839,839,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0069,142,complex,deadline,other,0,0.5,0.6309297535714575,1,1,0.032266458495966696,213,615,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0080,143,complex,deadline,tax_law,0,0.25,0.43067655807339306,1,1,0.09365174624130075,3,931,0.0,0.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0079,144,complex,deadline,migration_law,0,0.1111111111111111,0.3010299956639812,1,1,0.03252247488101534,794,832,0.0,0.0,0.0,1.0,Static Hybrid Legal RAG
TEST_0078,145,complex,deadline,migration_law,0,0.0,0.0,1,1,0.030621785881252923,931,847,0.0,0.0,0.0,0.0,Static Hybrid Legal RAG
TEST_0077,146,complex,deadline,migration_law,1,1.0,1.0,1,1,0.03278688524590164,597,597,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0076,147,complex,deadline,migration_law,0,0.0,0.0,1,1,0.03125763125763126,6,850,0.0,0.0,0.0,0.0,Static Hybrid Legal RAG
TEST_0075,148,complex,deadline,migration_law,0,0.2,0.38685280723454163,1,1,0.03149801587301587,165,365,0.0,0.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0074,149,complex,deadline,migration_law,0,0.25,0.43067655807339306,1,1,0.03252247488101534,53,42,0.0,0.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0073,150,moderate,deadline,administrative_law,1,1.0,1.0,1,1,0.032266458495966696,896,896,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0088,151,complex,definition,tax_law,0,0.0,0.0,1,1,0.031746031746031744,482,1046,0.0,0.0,0.0,0.0,Static Hybrid Legal RAG
TEST_0083,152,complex,definition,tax_law,1,1.0,1.0,1,1,0.03252247488101534,707,707,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0081,153,complex,deadline,tax_law,1,1.0,1.0,1,1,0.03252247488101534,926,926,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0034,154,moderate,deadline,other,1,1.0,1.0,1,1,0.03252247488101534,436,436,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0194,155,complex,deadline,civil_law,1,1.0,1.0,1,1,0.03278688524590164,505,505,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0195,156,complex,deadline,civil_law,1,1.0,1.0,1,1,0.03149801587301587,724,724,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0197,157,moderate,definition,civil_law,1,1.0,1.0,1,1,0.03252247488101534,315,315,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0200,158,moderate,deadline,tax_law,1,1.0,1.0,1,1,0.03278688524590164,946,946,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0061,159,complex,deadline,labor_law,1,1.0,1.0,1,1,0.03278688524590164,461,461,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0232,160,moderate,deadline,civil_law,0,0.5,0.6309297535714575,1,1,0.03252247488101534,27,89,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0059,161,moderate,deadline,social_law,1,1.0,1.0,1,1,0.03278688524590164,1045,1045,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0239,162,simple,deadline,civil_law,0,0.5,0.6309297535714575,1,1,0.03200204813108039,78,594,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0225,163,moderate,deadline,civil_law,0,0.14285714285714285,0.3333333333333333,1,1,0.06264022850420374,0,119,0.0,0.0,0.0,1.0,Static Hybrid Legal RAG
TEST_0228,164,complex,deadline,civil_law,0,0.5,0.6309297535714575,1,1,0.03252247488101534,907,885,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0229,165,complex,definition,civil_law,0,0.25,0.43067655807339306,1,1,0.03200204813108039,670,669,0.0,0.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0231,166,moderate,definition,tax_law,1,1.0,1.0,1,1,0.03278688524590164,1049,1049,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0233,167,moderate,deadline,labor_law,1,1.0,1.0,1,1,0.032266458495966696,81,81,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0238,168,complex,definition,civil_law,0,0.5,0.6309297535714575,1,1,0.03200204813108039,2,336,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0236,169,complex,deadline,tax_law,0,0.5,0.6309297535714575,1,1,0.03252247488101534,860,862,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0045,170,simple,definition,civil_law,1,1.0,1.0,1,1,0.03278688524590164,985,985,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0033,171,moderate,deadline,other,0,0.3333333333333333,0.5,1,1,0.04348435026184387,24,464,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0047,172,simple,deadline,civil_law,0,0.0,0.0,1,1,0.03252247488101534,111,543,0.0,0.0,0.0,0.0,Static Hybrid Legal RAG
TEST_0001,173,simple,definition,migration_law,0,0.5,0.6309297535714575,1,1,0.03149801587301587,43,39,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0038,174,simple,deadline,education_law,0,0.3333333333333333,0.5,0,0,0.12044386980531864,0,19,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0037,175,moderate,deadline,other,0,0.5,0.6309297535714575,1,1,0.03252247488101534,913,836,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0036,176,moderate,deadline,other,1,1.0,1.0,1,1,0.03278688524590164,85,85,1.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0035,177,moderate,deadline,other,0,0.0,0.0,0,0,0.030798389007344232,12,473,0.0,0.0,0.0,0.0,Static Hybrid Legal RAG
TEST_0050,178,simple,deadline,civil_law,0,0.3333333333333333,0.5,1,1,0.04630415690866511,8,1007,0.0,1.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0054,179,moderate,deadline,health_law,0,0.1,0.2890648263178879,1,1,0.02967032967032967,2,125,0.0,0.0,0.0,1.0,Static Hybrid Legal RAG
TEST_0053,180,simple,deadline,civil_law,0,0.2,0.38685280723454163,1,1,0.04624678588125292,1,59,0.0,0.0,1.0,1.0,Static Hybrid Legal RAG
TEST_0046,181,simple,deadline,civil_law,0,0.0,0.0,0,0,0.030834914611005692,7,13,0.0,0.0,0.0,0.0,Static Hybrid Legal RAG
TEST_0210,0,complex,deadline,tax_law,0,0.5,0.6309297535714575,1,1,0.043484350261843864,0,788,0.0,1.0,1.0,1.0,Adaptive Legal RAG
TEST_0056,1,moderate,definition,migration_law,1,1.0,1.0,1,1,0.03252247488101534,32,32,1.0,1.0,1.0,1.0,Adaptive Legal RAG
TEST_0235,2,complex,deadline,civil_law,1,1.0,1.0,1,1,0.03252247488101534,413,413,1.0,1.0,1.0,1.0,Adaptive Legal RAG
TEST_0227,3,complex,deadline,civil_law,0,0.5,0.6309297535714575,1,1,0.032266458495966696,195,273,0.0,1.0,1.0,1.0,Adaptive Legal RAG
TEST_0237,4,complex,definition,civil_law,1,1.0,1.0,1,1,0.03076923076923077,538,538,1.0,1.0,1.0,1.0,Adaptive Legal RAG
TEST_0057,5,moderate,definition,migration_law,0,0.5,0.6309297535714575,1,1,0.03225806451612903,285,332,0.0,1.0,1.0,1.0,Adaptive Legal RAG
TEST_0142,6,moderate,deadline,family_law,1,1.0,1.0,1,1,0.03252247488101534,246,246,1.0,1.0,1.0,1.0,Adaptive Legal RAG
TEST_0137,7,complex,deadline,family_law,1,1.0,1.0,1,1,0.03278688524590164,253,253,1.0,1.0,1.0,1.0,Adaptive Legal RAG
TEST_0192,8,complex,definition,tax_law,0,0.1,0.2890648263178879,1,1,0.029211087420042643,434,925,0.0,0.0,0.0,1.0,Adaptive Legal RAG
TEST_0130,9,complex,deadline,family_law,0,0.5,0.6309297535714575,1,1,0.03225806451612903,246,245,0.0,1.0,1.0,1.0,Adaptive Legal RAG
TEST_0163,10,complex,deadline,civil_law,1,1.0,1.0,1,1,0.03278688524590164,1036,1036,1.0,1.0,1.0,1.0,Adaptive Legal RAG
TEST_0176,11,moderate,definition,civil_law,0,0.5,0.6309297535714575,1,1,0.04529532967032967,2,477,0.0,1.0,1.0,1.0,Adaptive Legal RAG
TEST_0185,12,complex,definition,civil_law,1,1.0,1.0,1,1,0.031099324975891997,334,334,1.0,1.0,1.0,1.0,Adaptive Legal RAG
TEST_0186,13,complex,definition,civil_law,1,1.0,1.0,1,1,0.03278688524590164,335,335,1.0,1.0,1.0,1.0,Adaptive Legal RAG
TEST_0082,14,complex,definition,tax_law,0,0.16666666666666666,0.3562071871080222,1,1,0.031746031746031744,486,644,0.0,0.0,0.0,1.0,Adaptive Legal RAG
TEST_0224,15,complex,deadline,civil_law,0,0.25,0.43067655807339306,1,1,0.032266458495966696,202,424,0.0,0.0,1.0,1.0,Adaptive Legal RAG
TEST_0217,16,complex,deadline,civil_law,0,0.5,0.6309297535714575,1,1,0.10765609937608867,0,733,0.0,1.0,1.0,1.0,Adaptive Legal RAG
TEST_0084,17,complex,deadline,tax_law,1,1.0,1.0,1,1,0.03278688524590164,981,981,1.0,1.0,1.0,1.0,Adaptive Legal RAG
TEST_0199,18,complex,definition,tax_law,1,1.0,1.0,1,1,0.03225806451612903,933,933,1.0,1.0,1.0,1.0,Adaptive Legal RAG
TEST_0240,19,simple,deadline,civil_law,0,0.5,0.6309297535714575,1,1,0.04392998306041784,171,1041,0.0,1.0,1.0,1.0,Adaptive Legal RAG
TEST_0202,20,complex,definition,civil_law,1,1.0,1.0,1,1,0.03278688524590164,653,653,1.0,1.0,1.0,1.0,Adaptive Legal RAG
TEST_0101,21,simple,deadline,administrative_law,0,0.0,0.0,1,1,0.03252247488101534,117,220,0.0,0.0,0.0,0.0,Adaptive Legal RAG
TEST_0118,22,moderate,deadline,civil_law,1,1.0,1.0,1,1,0.03278688524590164,360,360,1.0,1.0,1.0,1.0,Adaptive Legal RAG
TEST_0158,23,complex,deadline,civil_law,1,1.0,1.0,1,1,0.032018442622950824,380,380,1.0,1.0,1.0,1.0,Adaptive Legal RAG
TEST_0100,24,simple,definition,administrative_law,0,0.5,0.6309297535714575,1,1,0.03252247488101534,40,51,0.0,1.0,1.0,1.0,Adaptive Legal RAG
TEST_0011,25,moderate,deadline,labor_law,0,0.25,0.43067655807339306,1,1,0.031754032258064516,393,238,0.0,0.0,1.0,1.0,Adaptive Legal RAG
TEST_0010,26,moderate,deadline,labor_law,0,0.0,0.0,1,1,0.03252247488101534,57,72,0.0,0.0,0.0,0.0,Adaptive Legal RAG
TEST_0114,27,moderate,deadline,civil_law,0,0.2,0.38685280723454163,1,1,0.1509608976617365,0,486,0.0,0.0,1.0,1.0,Adaptive Legal RAG
TEST_0128,28,simple,definition,tax_law,1,1.0,1.0,1,1,0.03278688524590164,1023,1023,1.0,1.0,1.0,1.0,Adaptive Legal RAG
TEST_0113,29,moderate,deadline,civil_law,0,0.25,0.43067655807339306,1,1,0.0460397465437788,0,760,0.0,0.0,1.0,1.0,Adaptive Legal RAG
TEST_0126,30,simple,deadline,tax_law,1,1.0,1.0,1,1,0.032018442622950824,786,786,1.0,1.0,1.0,1.0,Adaptive Legal RAG
TEST_0125,31,simple,definition,tax_law,1,1.0,1.0,1,1,0.03278688524590164,481,481,1.0,1.0,1.0,1.0,Adaptive Legal RAG
TEST_0121,32,simple,deadline,tax_law,1,1.0,1.0,1,1,0.03252247488101534,962,962,1.0,1.0,1.0,1.0,Adaptive Legal RAG
TEST_0127,33,simple,deadline,tax_law,0,0.25,0.43067655807339306,1,1,0.03057889822595705,4,177,0.0,0.0,1.0,1.0,Adaptive Legal RAG
TEST_0008,34,moderate,deadline,labor_law,1,1.0,1.0,1,1,0.032018442622950824,95,95,1.0,1.0,1.0,1.0,Adaptive Legal RAG
TEST_0007,35,moderate,deadline,labor_law,1,1.0,1.0,1,1,0.046543778801843315,115,115,1.0,1.0,1.0,1.0,Adaptive Legal RAG
TEST_0006,36,moderate,definition,labor_law,0,0.5,0.6309297535714575,1,1,0.04392998306041784,0,52,0.0,1.0,1.0,1.0,Adaptive Legal RAG
TEST_0002,37,simple,deadline,migration_law,0,0.5,0.6309297535714575,1,1,0.04616113053613054,1,53,0.0,1.0,1.0,1.0,Adaptive Legal RAG
TEST_0015,38,simple,deadline,family_law,1,1.0,1.0,1,1,0.04765107388058208,64,64,1.0,1.0,1.0,1.0,Adaptive Legal RAG
TEST_0014,39,simple,definition,family_law,1,1.0,1.0,1,1,0.03278688524590164,36,36,1.0,1.0,1.0,1.0,Adaptive Legal RAG
TEST_0013,40,simple,deadline,family_law,0,0.16666666666666666,0.3562071871080222,1,1,0.0315136476426799,208,308,0.0,0.0,0.0,1.0,Adaptive Legal RAG
TEST_0012,41,moderate,deadline,labor_law,0,0.3333333333333333,0.5,1,1,0.03278688524590164,71,86,0.0,1.0,1.0,1.0,Adaptive Legal RAG
TEST_0032,42,moderate,deadline,other,1,1.0,1.0,1,1,0.03278688524590164,849,849,1.0,1.0,1.0,1.0,Adaptive Legal RAG
TEST_0009,43,moderate,deadline,labor_law,0,0.0,0.0,1,1,0.03177805800756621,81,80,0.0,0.0,0.0,0.0,Adaptive Legal RAG
TEST_0023,44,simple,deadline,other,0,0.25,0.43067655807339306,1,1,0.032266458495966696,107,78,0.0,0.0,1.0,1.0,Adaptive Legal RAG
TEST_0022,45,simple,deadline,other,0,0.1,0.2890648263178879,1,1,0.032018442622950824,40,34,0.0,0.0,0.0,1.0,Adaptive Legal RAG
