system,setting,row_id,answerability,failed,abstained,gen_len,EM,F1,chrf,rouge_l
GPT-4.1 (LLM-only),LLM-only,233,unanswerable,0,1,54,,,,
GPT-4.1 (LLM-only),LLM-only,234,unanswerable,0,1,26,,,,
GPT-4.1 (LLM-only),LLM-only,235,unanswerable,0,1,67,,,,
GPT-4.1 (LLM-only),LLM-only,236,unanswerable,0,1,53,,,,
GPT-4.1 (LLM-only),LLM-only,237,unanswerable,0,0,35,,,,
GPT-4.1 (LLM-only),LLM-only,238,unanswerable,0,1,22,,,,
GPT-4.1 (LLM-only),LLM-only,239,unanswerable,0,1,26,,,,
GPT-4.1 (LLM-only),LLM-only,240,unanswerable,0,1,71,,,,
GPT-4.1 (LLM-only),LLM-only,241,unanswerable,0,0,43,,,,
GPT-4.1 (RAG KZ),RAG,0,answerable,0,0,67,0.0,0.2564102564102564,,0.17948717948717952
GPT-4.1 (RAG KZ),RAG,1,answerable,0,0,193,0.0,0.15668202764976957,,0.11981566820276499
GPT-4.1 (RAG KZ),RAG,2,answerable,0,0,99,0.0,0.2975206611570248,,0.24793388429752067
GPT-4.1 (RAG KZ),RAG,3,answerable,0,1,60,0.0,0.16901408450704225,,0.16901408450704225
GPT-4.1 (RAG KZ),RAG,4,answerable,0,0,201,0.0,0.14414414414414414,,0.13513513513513511
GPT-4.1 (RAG KZ),RAG,5,answerable,0,0,99,0.0,0.32786885245901637,,0.2786885245901639
GPT-4.1 (RAG KZ),RAG,6,answerable,0,1,67,0.0,0.12048192771084336,,0.12048192771084336
GPT-4.1 (RAG KZ),RAG,7,answerable,0,0,144,0.0,0.13750000000000004,,0.125
GPT-4.1 (RAG KZ),RAG,8,answerable,0,0,71,0.0,0.2795698924731183,,0.25806451612903225
GPT-4.1 (RAG KZ),RAG,9,answerable,0,0,71,0.0,0.3023255813953489,,0.3023255813953489
GPT-4.1 (RAG KZ),RAG,10,answerable,0,0,49,0.0,0.1851851851851852,,0.1851851851851852
GPT-4.1 (RAG KZ),RAG,11,answerable,0,0,38,0.0,0.5925925925925926,,0.5925925925925926
GPT-4.1 (RAG KZ),RAG,12,answerable,0,0,136,0.0,0.17449664429530198,,0.17449664429530198
GPT-4.1 (RAG KZ),RAG,13,answerable,0,0,78,0.0,0.2857142857142857,,0.2857142857142857
GPT-4.1 (RAG KZ),RAG,14,answerable,0,0,126,0.0,0.2483660130718954,,0.2483660130718954
GPT-4.1 (RAG KZ),RAG,15,answerable,0,0,96,0.0,0.15873015873015875,,0.12698412698412698
GPT-4.1 (RAG KZ),RAG,16,answerable,0,0,40,0.0,0.13953488372093023,,0.13953488372093023
GPT-4.1 (RAG KZ),RAG,17,answerable,0,0,212,0.0,0.13157894736842107,,0.12280701754385966
GPT-4.1 (RAG KZ),RAG,18,answerable,0,0,140,0.0,0.19161676646706585,,0.16766467065868265
GPT-4.1 (RAG KZ),RAG,19,answerable,0,0,104,0.0,0.4,,0.38461538461538464
GPT-4.1 (RAG KZ),RAG,20,answerable,0,0,189,0.0,0.15311004784688995,,0.13397129186602869
GPT-4.1 (RAG KZ),RAG,21,answerable,0,0,12,0.0,0.9090909090909091,,0.9090909090909091
GPT-4.1 (RAG KZ),RAG,22,answerable,0,1,63,0.0,0.0821917808219178,,0.0821917808219178
GPT-4.1 (RAG KZ),RAG,23,answerable,0,0,65,0.0,0.29629629629629634,,0.29629629629629634
GPT-4.1 (RAG KZ),RAG,24,answerable,0,0,13,0.0,0.9166666666666666,,0.9166666666666666
GPT-4.1 (RAG KZ),RAG,25,answerable,0,0,146,0.0,0.18404907975460122,,0.18404907975460122
GPT-4.1 (RAG KZ),RAG,26,answerable,0,0,179,0.0,0.021276595744680854,,0.021276595744680854
GPT-4.1 (RAG KZ),RAG,27,answerable,0,0,110,0.0,0.15,,0.15
GPT-4.1 (RAG KZ),RAG,28,answerable,0,0,91,0.0,0.3035714285714286,,0.25
GPT-4.1 (RAG KZ),RAG,29,answerable,0,0,88,0.0,0.1075268817204301,,0.1075268817204301
GPT-4.1 (RAG KZ),RAG,30,answerable,0,0,25,0.0,0.3870967741935484,,0.3870967741935484
GPT-4.1 (RAG KZ),RAG,31,answerable,0,0,71,0.0,0.4086021505376344,,0.3010752688172043
GPT-4.1 (RAG KZ),RAG,32,answerable,0,0,72,0.0,0.075,,0.049999999999999996
GPT-4.1 (RAG KZ),RAG,33,answerable,0,1,55,0.0,0.0,,0.0
GPT-4.1 (RAG KZ),RAG,34,answerable,0,0,82,0.0,0.26785714285714285,,0.26785714285714285
GPT-4.1 (RAG KZ),RAG,35,answerable,0,0,93,0.0,0.15841584158415845,,0.15841584158415845
GPT-4.1 (RAG KZ),RAG,36,answerable,0,0,50,0.0,0.1408450704225352,,0.11267605633802817
GPT-4.1 (RAG KZ),RAG,37,answerable,0,0,76,0.0,0.1904761904761905,,0.1904761904761905
GPT-4.1 (RAG KZ),RAG,38,answerable,0,0,14,0.0,0.23529411764705882,,0.23529411764705882
GPT-4.1 (RAG KZ),RAG,39,answerable,0,0,47,0.0,0.3793103448275862,,0.24137931034482757
GPT-4.1 (RAG KZ),RAG,40,answerable,0,0,113,0.0,0.016393442622950817,,0.016393442622950817
GPT-4.1 (RAG KZ),RAG,41,answerable,0,0,14,0.0,0.8333333333333333,,0.8333333333333333
GPT-4.1 (RAG KZ),RAG,42,answerable,0,0,52,0.0,0.3939393939393939,,0.3939393939393939
GPT-4.1 (RAG KZ),RAG,43,answerable,0,0,203,0.0,0.08490566037735849,,0.08490566037735849
GPT-4.1 (RAG KZ),RAG,44,answerable,0,0,72,0.0,0.17721518987341772,,0.1518987341772152
GPT-4.1 (RAG KZ),RAG,45,answerable,0,0,63,0.0,0.43902439024390244,,0.4146341463414634
GPT-4.1 (RAG KZ),RAG,46,answerable,0,0,96,0.0,0.21818181818181817,,0.18181818181818182
GPT-4.1 (RAG KZ),RAG,47,answerable,0,0,94,0.0,0.12,,0.09999999999999999
GPT-4.1 (RAG KZ),RAG,48,answerable,0,0,78,0.0,0.05,,0.05
GPT-4.1 (RAG KZ),RAG,49,answerable,0,0,142,0.0,0.13157894736842107,,0.13157894736842107
GPT-4.1 (RAG KZ),RAG,50,answerable,0,0,45,0.0,0.125,,0.08333333333333334
GPT-4.1 (RAG KZ),RAG,51,answerable,0,0,174,0.0,0.21105527638190955,,0.20100502512562812
GPT-4.1 (RAG KZ),RAG,52,answerable,0,0,17,0.0,0.6666666666666667,,0.6666666666666667
GPT-4.1 (RAG KZ),RAG,53,answerable,0,0,99,0.0,0.2601626016260163,,0.22764227642276422
GPT-4.1 (RAG KZ),RAG,54,answerable,0,0,38,0.0,0.32653061224489793,,0.24489795918367344
GPT-4.1 (RAG KZ),RAG,55,answerable,0,0,61,0.0,0.3013698630136986,,0.3013698630136986
GPT-4.1 (RAG KZ),RAG,56,answerable,0,0,32,0.0,0.11764705882352941,,0.11764705882352941
GPT-4.1 (RAG KZ),RAG,57,answerable,0,0,35,0.0,0.5,,0.5
GPT-4.1 (RAG KZ),RAG,58,answerable,0,0,37,0.0,0.5490196078431372,,0.5490196078431372
GPT-4.1 (RAG KZ),RAG,59,answerable,0,0,60,0.0,0.2608695652173913,,0.2608695652173913
GPT-4.1 (RAG KZ),RAG,60,answerable,0,1,78,0.0,0.0,,0.0
GPT-4.1 (RAG KZ),RAG,61,answerable,0,0,29,0.0,0.1875,,0.1875
GPT-4.1 (RAG KZ),RAG,62,answerable,0,0,188,0.0,0.215962441314554,,0.18779342723004697
GPT-4.1 (RAG KZ),RAG,63,answerable,0,0,107,0.0,0.15517241379310345,,0.15517241379310345
GPT-4.1 (RAG KZ),RAG,64,answerable,0,0,112,0.0,0.23622047244094488,,0.23622047244094488
GPT-4.1 (RAG KZ),RAG,65,answerable,0,0,155,0.0,0.2584269662921348,,0.2584269662921348
GPT-4.1 (RAG KZ),RAG,66,answerable,0,0,202,0.0,0.11214953271028036,,0.11214953271028036
GPT-4.1 (RAG KZ),RAG,67,answerable,0,0,105,0.0,0.15789473684210528,,0.15789473684210528
GPT-4.1 (RAG KZ),RAG,68,answerable,0,0,84,0.0,0.3392857142857143,,0.26785714285714285
GPT-4.1 (RAG KZ),RAG,69,answerable,0,0,12,0.0,0.9565217391304348,,0.9565217391304348
GPT-4.1 (RAG KZ),RAG,70,answerable,0,0,81,0.0,0.5486725663716814,,0.5486725663716814
GPT-4.1 (RAG KZ),RAG,71,answerable,0,0,174,0.0,0.23880597014925373,,0.208955223880597
GPT-4.1 (RAG KZ),RAG,72,answerable,0,0,30,0.0,0.4615384615384615,,0.4615384615384615
GPT-4.1 (RAG KZ),RAG,73,answerable,0,0,14,0.0,0.125,,0.125
GPT-4.1 (RAG KZ),RAG,74,answerable,0,0,92,0.0,0.4732824427480916,,0.4580152671755725
GPT-4.1 (RAG KZ),RAG,75,answerable,0,0,64,0.0,0.16666666666666666,,0.16666666666666666
GPT-4.1 (RAG KZ),RAG,76,answerable,0,0,124,0.0,0.17142857142857143,,0.1257142857142857
GPT-4.1 (RAG KZ),RAG,77,answerable,0,0,12,0.0,0.7368421052631579,,0.7368421052631579
GPT-4.1 (RAG KZ),RAG,78,answerable,0,0,61,0.0,0.2571428571428572,,0.2571428571428572
GPT-4.1 (RAG KZ),RAG,79,answerable,0,0,73,0.0,0.29885057471264365,,0.2528735632183908
GPT-4.1 (RAG KZ),RAG,80,answerable,0,0,191,0.0,0.11320754716981134,,0.09433962264150943
GPT-4.1 (RAG KZ),RAG,81,answerable,0,0,139,0.0,0.16883116883116883,,0.14285714285714285
GPT-4.1 (RAG KZ),RAG,82,answerable,0,0,46,0.0,0.3859649122807018,,0.3859649122807018
GPT-4.1 (RAG KZ),RAG,83,answerable,0,0,172,0.0,0.0782122905027933,,0.0782122905027933
GPT-4.1 (RAG KZ),RAG,84,answerable,0,0,106,0.0,0.08695652173913045,,0.06956521739130435
GPT-4.1 (RAG KZ),RAG,85,answerable,0,0,50,0.0,0.36065573770491804,,0.32786885245901637
GPT-4.1 (RAG KZ),RAG,86,answerable,0,0,69,0.0,0.2891566265060241,,0.2650602409638554
GPT-4.1 (RAG KZ),RAG,87,answerable,0,0,188,0.0,0.169811320754717,,0.1320754716981132
GPT-4.1 (RAG KZ),RAG,88,answerable,0,0,122,0.0,0.015267175572519085,,0.015267175572519085
GPT-4.1 (RAG KZ),RAG,89,answerable,0,0,59,0.0,0.22535211267605634,,0.19718309859154928
GPT-4.1 (RAG KZ),RAG,90,answerable,0,0,104,0.0,0.12389380530973451,,0.12389380530973451
GPT-4.1 (RAG KZ),RAG,91,answerable,0,0,60,0.0,0.33333333333333337,,0.33333333333333337
GPT-4.1 (RAG KZ),RAG,92,answerable,0,0,63,0.0,0.37499999999999994,,0.37499999999999994
GPT-4.1 (RAG KZ),RAG,93,answerable,0,1,59,0.0,0.4054054054054054,,0.4054054054054054
GPT-4.1 (RAG KZ),RAG,94,answerable,0,0,182,0.0,0.27488151658767773,,0.27488151658767773
GPT-4.1 (RAG KZ),RAG,95,answerable,0,0,145,0.0,0.22085889570552147,,0.22085889570552147
GPT-4.1 (RAG KZ),RAG,96,answerable,0,0,58,0.0,0.09836065573770492,,0.09836065573770492
GPT-4.1 (RAG KZ),RAG,97,answerable,0,0,33,0.0,0.5333333333333333,,0.5333333333333333
GPT-4.1 (RAG KZ),RAG,98,answerable,0,0,183,0.0,0.1111111111111111,,0.1111111111111111
GPT-4.1 (RAG KZ),RAG,99,answerable,0,0,33,0.0,0.36363636363636365,,0.36363636363636365
GPT-4.1 (RAG KZ),RAG,100,answerable,0,0,114,0.0,0.24615384615384614,,0.2153846153846154
GPT-4.1 (RAG KZ),RAG,101,answerable,0,1,62,0.0,0.0,,0.0
GPT-4.1 (RAG KZ),RAG,102,answerable,0,0,68,0.0,0.1621621621621622,,0.1621621621621622
GPT-4.1 (RAG KZ),RAG,103,answerable,0,0,49,0.0,0.39344262295081966,,0.36065573770491804
GPT-4.1 (RAG KZ),RAG,104,answerable,0,0,211,0.0,0.045662100456620995,,0.03652968036529681
GPT-4.1 (RAG KZ),RAG,105,answerable,0,0,35,0.0,0.23255813953488372,,0.23255813953488372
GPT-4.1 (RAG KZ),RAG,106,answerable,0,0,102,0.0,0.11382113821138212,,0.0975609756097561
GPT-4.1 (RAG KZ),RAG,107,answerable,0,0,141,0.0,0.27544910179640725,,0.25149700598802394
GPT-4.1 (RAG KZ),RAG,108,answerable,0,0,16,0.0,0.8571428571428571,,0.8571428571428571
GPT-4.1 (RAG KZ),RAG,109,answerable,0,0,184,0.0,0.11055276381909547,,0.10050251256281406
GPT-4.1 (RAG KZ),RAG,110,answerable,0,0,96,0.0,0.07999999999999999,,0.07999999999999999
GPT-4.1 (RAG KZ),RAG,111,answerable,0,0,71,0.0,0.2469135802469136,,0.2469135802469136
GPT-4.1 (RAG KZ),RAG,112,answerable,0,0,102,0.0,0.18644067796610167,,0.18644067796610167
GPT-4.1 (RAG KZ),RAG,113,answerable,0,0,70,0.0,0.25,,0.25
GPT-4.1 (RAG KZ),RAG,114,answerable,0,0,210,0.0,0.1724137931034483,,0.16379310344827586
GPT-4.1 (RAG KZ),RAG,115,answerable,0,0,18,0.0,0.5384615384615385,,0.5384615384615385
GPT-4.1 (RAG KZ),RAG,116,answerable,0,0,119,0.0,0.1111111111111111,,0.1111111111111111
GPT-4.1 (RAG KZ),RAG,117,answerable,0,0,71,0.0,0.2891566265060241,,0.2891566265060241
GPT-4.1 (RAG KZ),RAG,118,answerable,0,0,15,0.0,0.4210526315789474,,0.4210526315789474
GPT-4.1 (RAG KZ),RAG,119,answerable,0,0,76,0.0,0.3505154639175258,,0.32989690721649484
GPT-4.1 (RAG KZ),RAG,120,answerable,0,0,210,0.0,0.1471861471861472,,0.13852813852813856
GPT-4.1 (RAG KZ),RAG,121,answerable,0,0,99,0.0,0.1320754716981132,,0.1320754716981132
GPT-4.1 (RAG KZ),RAG,122,answerable,0,0,188,0.0,0.06091370558375634,,0.06091370558375634
GPT-4.1 (RAG KZ),RAG,123,answerable,0,0,125,0.0,0.14285714285714285,,0.09999999999999999
GPT-4.1 (RAG KZ),RAG,124,answerable,0,0,70,0.0,0.14285714285714285,,0.14285714285714285
GPT-4.1 (RAG KZ),RAG,125,answerable,0,0,55,0.0,0.33333333333333337,,0.30303030303030304
GPT-4.1 (RAG KZ),RAG,126,answerable,0,0,44,0.0,0.5333333333333333,,0.5333333333333333
GPT-4.1 (RAG KZ),RAG,127,answerable,0,0,54,0.0,0.25806451612903225,,0.25806451612903225
GPT-4.1 (RAG KZ),RAG,128,answerable,0,0,59,0.0,0.12698412698412698,,0.09523809523809525
GPT-4.1 (RAG KZ),RAG,129,answerable,0,0,176,0.0,0.0641711229946524,,0.0641711229946524
GPT-4.1 (RAG KZ),RAG,130,answerable,0,0,63,0.0,0.08823529411764705,,0.08823529411764705
GPT-4.1 (RAG KZ),RAG,131,answerable,0,0,93,0.0,0.27522935779816515,,0.2568807339449541
GPT-4.1 (RAG KZ),RAG,132,answerable,0,0,192,0.0,0.12093023255813952,,0.09302325581395349
GPT-4.1 (RAG KZ),RAG,133,answerable,0,0,45,0.0,0.19999999999999998,,0.19999999999999998
GPT-4.1 (RAG KZ),RAG,134,answerable,0,0,106,0.0,0.5762711864406779,,0.48587570621468934
GPT-4.1 (RAG KZ),RAG,135,answerable,0,0,113,0.0,0.3624161073825503,,0.348993288590604
GPT-4.1 (RAG KZ),RAG,136,answerable,0,0,166,0.0,0.04597701149425288,,0.03448275862068965
GPT-4.1 (RAG KZ),RAG,137,answerable,0,0,172,0.0,0.1473684210526316,,0.12631578947368421
GPT-4.1 (RAG KZ),RAG,138,answerable,0,0,156,0.0,0.09195402298850575,,0.09195402298850575
GPT-4.1 (RAG KZ),RAG,139,answerable,0,1,9,0.0,0.0,,0.0
GPT-4.1 (RAG KZ),RAG,140,answerable,0,0,171,0.0,0.18947368421052632,,0.18947368421052632
GPT-4.1 (RAG KZ),RAG,141,answerable,0,0,41,0.0,0.09302325581395349,,0.09302325581395349
GPT-4.1 (RAG KZ),RAG,142,answerable,0,0,17,0.0,0.8275862068965517,,0.8275862068965517
GPT-4.1 (RAG KZ),RAG,143,answerable,0,0,16,0.0,0.7857142857142857,,0.7857142857142857
GPT-4.1 (RAG KZ),RAG,144,answerable,0,0,52,0.0,0.36923076923076925,,0.3384615384615385
GPT-4.1 (RAG KZ),RAG,145,answerable,0,0,16,0.0,0.8571428571428571,,0.8571428571428571
GPT-4.1 (RAG KZ),RAG,146,answerable,0,0,195,0.0,0.14746543778801843,,0.1382488479262673
GPT-4.1 (RAG KZ),RAG,147,answerable,0,0,127,0.0,0.19580419580419578,,0.19580419580419578
GPT-4.1 (RAG KZ),RAG,148,answerable,0,0,173,0.0,0.13612565445026178,,0.10471204188481677
GPT-4.1 (RAG KZ),RAG,149,answerable,0,0,118,0.0,0.15625,,0.140625
GPT-4.1 (RAG KZ),RAG,150,answerable,0,0,147,0.0,0.08860759493670886,,0.07594936708860758
GPT-4.1 (RAG KZ),RAG,151,answerable,0,0,80,0.0,0.11627906976744186,,0.11627906976744186
GPT-4.1 (RAG KZ),RAG,152,answerable,0,0,56,0.0,0.37681159420289856,,0.37681159420289856
GPT-4.1 (RAG KZ),RAG,153,answerable,0,0,75,0.0,0.38297872340425526,,0.31914893617021284
GPT-4.1 (RAG KZ),RAG,154,answerable,0,0,40,0.0,0.4615384615384615,,0.4615384615384615
GPT-4.1 (RAG KZ),RAG,155,answerable,0,1,72,0.0,0.11363636363636365,,0.11363636363636365
GPT-4.1 (RAG KZ),RAG,156,answerable,0,0,201,0.0,0.1719457013574661,,0.1719457013574661
GPT-4.1 (RAG KZ),RAG,157,answerable,0,0,92,0.0,0.336283185840708,,0.30088495575221236
GPT-4.1 (RAG KZ),RAG,158,answerable,0,0,24,0.0,0.14285714285714285,,0.14285714285714285
GPT-4.1 (RAG KZ),RAG,159,answerable,0,0,52,0.0,0.4,,0.4
GPT-4.1 (RAG KZ),RAG,160,answerable,0,0,77,0.0,0.25,,0.25
GPT-4.1 (RAG KZ),RAG,161,answerable,0,0,53,0.0,0.2033898305084746,,0.2033898305084746
GPT-4.1 (RAG KZ),RAG,162,answerable,0,0,55,0.0,0.13333333333333333,,0.09999999999999999
GPT-4.1 (RAG KZ),RAG,163,answerable,0,0,75,0.0,0.23529411764705882,,0.18823529411764706
GPT-4.1 (RAG KZ),RAG,164,answerable,0,0,196,0.0,0.25862068965517243,,0.22413793103448276
GPT-4.1 (RAG KZ),RAG,165,answerable,0,0,174,0.0,0.21800947867298578,,0.21800947867298578
GPT-4.1 (RAG KZ),RAG,166,answerable,0,0,135,0.0,0.2278481012658228,,0.18987341772151897
GPT-4.1 (RAG KZ),RAG,167,answerable,0,0,30,0.0,0.6222222222222223,,0.4888888888888889
GPT-4.1 (RAG KZ),RAG,168,answerable,0,0,93,0.0,0.45901639344262296,,0.40983606557377045
GPT-4.1 (RAG KZ),RAG,169,answerable,0,0,32,0.0,0.5217391304347825,,0.4782608695652174
GPT-4.1 (RAG KZ),RAG,170,answerable,0,0,144,0.0,0.26506024096385544,,0.26506024096385544
GPT-4.1 (RAG KZ),RAG,171,answerable,0,0,114,0.0,0.16,,0.16
GPT-4.1 (RAG KZ),RAG,172,answerable,0,0,154,0.0,0.10344827586206895,,0.10344827586206895
GPT-4.1 (RAG KZ),RAG,173,answerable,0,0,190,0.0,0.12500000000000003,,0.11538461538461539
GPT-4.1 (RAG KZ),RAG,174,answerable,0,1,15,0.0,0.0,,0.0
GPT-4.1 (RAG KZ),RAG,175,answerable,0,0,126,0.0,0.40490797546012275,,0.39263803680981596
GPT-4.1 (RAG KZ),RAG,176,answerable,0,0,172,0.0,0.23414634146341462,,0.1951219512195122
GPT-4.1 (RAG KZ),RAG,177,answerable,0,0,135,0.0,0.163265306122449,,0.163265306122449
GPT-4.1 (RAG KZ),RAG,178,answerable,0,0,148,0.0,0.20118343195266272,,0.1775147928994083
GPT-4.1 (RAG KZ),RAG,179,answerable,0,0,87,0.0,0.15238095238095237,,0.13333333333333333
GPT-4.1 (RAG KZ),RAG,180,answerable,0,0,51,0.0,0.14545454545454545,,0.14545454545454545
GPT-4.1 (RAG KZ),RAG,181,answerable,0,0,210,0.0,0.07272727272727274,,0.07272727272727274
GPT-4.1 (RAG KZ),RAG,182,unanswerable,0,1,49,,,,
GPT-4.1 (RAG KZ),RAG,183,unanswerable,0,1,58,,,,
GPT-4.1 (RAG KZ),RAG,184,unanswerable,0,1,47,,,,
GPT-4.1 (RAG KZ),RAG,185,unanswerable,0,1,18,,,,
GPT-4.1 (RAG KZ),RAG,186,unanswerable,0,1,51,,,,
GPT-4.1 (RAG KZ),RAG,187,unanswerable,0,1,63,,,,
GPT-4.1 (RAG KZ),RAG,188,unanswerable,0,1,43,,,,
GPT-4.1 (RAG KZ),RAG,189,unanswerable,0,1,61,,,,
GPT-4.1 (RAG KZ),RAG,190,unanswerable,0,0,100,,,,
GPT-4.1 (RAG KZ),RAG,191,unanswerable,0,1,47,,,,
GPT-4.1 (RAG KZ),RAG,192,unanswerable,0,1,74,,,,
GPT-4.1 (RAG KZ),RAG,193,unanswerable,0,1,43,,,,
GPT-4.1 (RAG KZ),RAG,194,unanswerable,0,0,40,,,,
GPT-4.1 (RAG KZ),RAG,195,unanswerable,0,1,60,,,,
GPT-4.1 (RAG KZ),RAG,196,unanswerable,0,0,103,,,,
GPT-4.1 (RAG KZ),RAG,197,unanswerable,0,1,59,,,,
GPT-4.1 (RAG KZ),RAG,198,unanswerable,0,1,57,,,,
GPT-4.1 (RAG KZ),RAG,199,unanswerable,0,1,47,,,,
GPT-4.1 (RAG KZ),RAG,200,unanswerable,0,0,17,,,,
GPT-4.1 (RAG KZ),RAG,201,unanswerable,0,1,152,,,,
GPT-4.1 (RAG KZ),RAG,202,unanswerable,0,0,101,,,,
GPT-4.1 (RAG KZ),RAG,203,unanswerable,0,1,49,,,,
GPT-4.1 (RAG KZ),RAG,204,unanswerable,0,1,61,,,,
GPT-4.1 (RAG KZ),RAG,205,unanswerable,0,1,43,,,,
GPT-4.1 (RAG KZ),RAG,206,unanswerable,0,0,17,,,,
GPT-4.1 (RAG KZ),RAG,207,unanswerable,0,0,140,,,,
GPT-4.1 (RAG KZ),RAG,208,unanswerable,0,1,47,,,,
GPT-4.1 (RAG KZ),RAG,209,unanswerable,0,1,59,,,,
GPT-4.1 (RAG KZ),RAG,210,unanswerable,0,1,64,,,,
GPT-4.1 (RAG KZ),RAG,211,unanswerable,0,1,42,,,,
GPT-4.1 (RAG KZ),RAG,212,unanswerable,0,0,17,,,,
GPT-4.1 (RAG KZ),RAG,213,unanswerable,0,0,82,,,,
GPT-4.1 (RAG KZ),RAG,214,unanswerable,0,1,50,,,,
GPT-4.1 (RAG KZ),RAG,215,unanswerable,0,1,59,,,,
GPT-4.1 (RAG KZ),RAG,216,unanswerable,0,0,17,,,,
GPT-4.1 (RAG KZ),RAG,217,unanswerable,0,1,43,,,,
GPT-4.1 (RAG KZ),RAG,218,unanswerable,0,1,47,,,,
GPT-4.1 (RAG KZ),RAG,219,unanswerable,0,1,9,,,,
GPT-4.1 (RAG KZ),RAG,220,unanswerable,0,0,98,,,,
GPT-4.1 (RAG KZ),RAG,221,unanswerable,0,1,59,,,,
GPT-4.1 (RAG KZ),RAG,222,unanswerable,0,1,58,,,,
GPT-4.1 (RAG KZ),RAG,223,unanswerable,0,1,36,,,,
GPT-4.1 (RAG KZ),RAG,224,unanswerable,0,0,82,,,,
GPT-4.1 (RAG KZ),RAG,225,unanswerable,0,1,60,,,,
GPT-4.1 (RAG KZ),RAG,226,unanswerable,0,1,51,,,,
GPT-4.1 (RAG KZ),RAG,227,unanswerable,0,1,61,,,,
GPT-4.1 (RAG KZ),RAG,228,unanswerable,0,1,51,,,,
GPT-4.1 (RAG KZ),RAG,229,unanswerable,0,0,131,,,,
GPT-4.1 (RAG KZ),RAG,230,unanswerable,0,0,17,,,,
GPT-4.1 (RAG KZ),RAG,231,unanswerable,0,0,109,,,,
GPT-4.1 (RAG KZ),RAG,232,unanswerable,0,1,47,,,,
GPT-4.1 (RAG KZ),RAG,233,unanswerable,0,0,17,,,,
GPT-4.1 (RAG KZ),RAG,234,unanswerable,0,1,60,,,,
GPT-4.1 (RAG KZ),RAG,235,unanswerable,0,1,46,,,,
GPT-4.1 (RAG KZ),RAG,236,unanswerable,0,0,17,,,,
GPT-4.1 (RAG KZ),RAG,237,unanswerable,0,0,82,,,,
GPT-4.1 (RAG KZ),RAG,238,unanswerable,0,1,51,,,,
GPT-4.1 (RAG KZ),RAG,239,unanswerable,0,1,74,,,,
GPT-4.1 (RAG KZ),RAG,240,unanswerable,0,1,42,,,,
GPT-4.1 (RAG KZ),RAG,241,unanswerable,0,0,89,,,,
GPT-4.1 (RAG RUS),RAG,0,answerable,0,0,182,0.0,0.11398963730569948,,0.11398963730569948
